104.83925484692224, 0.8248734863979872
138.3517549147105, 0.8248734863979872
176.07730795712, 0.8248734863979872
205.80814569822883, 0.8248734863979872
278.53147787743023, 0.8248734863979872
354.8163814926844, 0.8247299282689482
414.33552480689264, 0.8247937318818543
560.7430438190748, 0.8248734863979872
714.3207628497631, 0.8247299282689482
826.2950780443017, 0.8236173527688953
1128.894886810062, 0.8231116366325076
1438.0794654735748, 0.8209974169139322
1663.5075528489367, 0.8195797803896714
2188.349336723587, 0.8136498508549324
2738.433037009618, 0.8072363448303297
3194.3412254791447, 0.8022118103139622
4242.089210865826, 0.7927686684492491
5335.378622939915, 0.7826135621621102
6418.73719239674, 0.7723312111696865
7624.125073417276, 0.7597596207266935
8744.519480901372, 0.7390077804664918
10142.26983641115, 0.7138769511727768
11362.901003072828, 0.6898570660367392
11958.176284110923, 0.6723429742939724
13008.099105759835, 0.6614505012531326
14096.785003853258, 0.6383914767762318
15348.983650625845, 0.6179703329204236
16244.985262903097, 0.6031479560971393
17333.209124378296, 0.5867720752346108
18427.83040089616, 0.5650811255469452
18898.406380979603, 0.5476627392235377
19907.26389579336, 0.534302860839839
20598.75734477355, 0.5123314885766992
20674.643951270384, 0.4944744524145612
21881.53261147439, 0.48121327024457683
22511.14505213908, 0.4595898270580665
23224.66297300077, 0.43311770806326155
24013.72124137681, 0.4071831345071917
24955.122426592952, 0.38093432815755857
25630.05208615272, 0.3551991408918207
25415.52955903516, 0.3381635762458508
26436.87177707097, 0.3243939590355197
27183.274355324855, 0.30242557756673494
27936.071064062005, 0.27527714027512373
28112.733201821055, 0.2583931092098062
29196.415564045772, 0.24498067829672687
29816.40992903112, 0.22348189901460047
28921.64027790365, 0.20771708965901337
30755.01382114845, 0.19384578544061293
31762.57876726798, 0.17080959975696808
33259.03041176415, 0.14423249481728995
34541.090906671474, 0.11856749152574919
36760.51985270137, 0.09313160120782626
37333.74545341699, 0.07593072720114458
40267.48383519925, 0.06186203055531536
45034.92599022201, 0.039120030280042406
53139.22788495576, 0.016832061071610838
66556.70601836259, 0.007309941520467822
